daa5efa7-04c6-4207-9067-6f084a36cb3b;1c3e3c7e-fdfe-4e08-aae0-a37582423592; Avenida Rolf Wiest, 333, Bom Retiro, Joinville - SC
72c7c990-e2a7-453a-a34e-e760ce3e04df;1c3e3c7e-fdfe-4e08-aae0-a37582423592; Rua Senador Felipe Schmidt, 235, Lote T9, Centro, Joinville - SC
f49f8a2f-063d-41b5-a43a-5da3274eedbe;7b32b1d5-95cb-4de9-a2ec-fcdbee1bfab0; Rua Francisco Klein, 46, Aventureiro, Joinville - SC
787962f1-18ef-4976-b093-f1f9c0204e4b;4db04c30-c197-4962-81a1-bc68b7f4d17e; Rua Vinte e Cinco de Dezembro, 125, Paranaguamirim, Joinville - SC
ce5cf04e-6f13-4004-bc0b-8a2644833e19;aaacdec5-b917-4482-8910-f150db575fd5; Rua Senador Rodrigo Lobo, 1244, Jardim Iririú, Joinville - SC
6ba20c31-40c7-4c14-8fda-83281f63f583;c9ede988-f7a0-44b3-8de9-2fa56478461e; Rua Boehmerwald, 1890, Parque Guarani, Joinville - SC
1cc4112f-3aba-49e5-84bb-309f47dac90d;a6b59492-8a75-4080-963a-db72af9f28df; Rua Humbilina Batista Fagundes, 154, João Costa, Joinville - SC
b6fdfbf9-bcc0-4691-9a80-8932982a03f6;4aa60074-b5d3-46b7-b52a-b38c518853e4; Rua Antônio Alves, 168, Morro do Meio, Joinville - SC
8fd73160-a132-4126-bbb0-157d283f8f4c;2112bc57-7e60-40ef-9e22-7eab9244848e; Rua Antônio Alves, 168, Morro do Meio, Joinville - SC
202035c2-bc0d-406b-9448-c04b1bd72ea4;bd231a96-4d05-49cd-8cf5-7b10a7ce6e16; Rua Guanabara, 2320, Fátima, Joinville - SC
5b221ea4-e682-4965-ae9c-dc3eeafd66ad;a76ed123-2cd1-4bd6-8e29-d93e026efebf; Rua Minas Gerais, 5740, Morro do Meio, Joinville - SC
58a2fc90-684e-43a6-a8e7-10d7915f2718;8a522d19-00a5-4519-b0d3-a62704a29ab8; Rua Blandina Schmoeller Pereira, 152, Morro do Meio, Joinville - SC
f4c61c18-7b3c-4e29-9503-b3fc697a6194;9c8f1540-0e35-41a7-a74e-c417bf19913e; Rua Bauru, 74, Petrópolis, Joinville - SC
db3b2926-e110-4e5e-a7b6-cb7c18d2b722;24473300-fd8c-4245-b566-a6e5551c3ed3; Rua Anita Garibaldi, 574, Sala 7, Anita Garibaldi, Joinville - SC
02f176d4-75f3-44ad-b8cb-9411c81f27a5;dc7a773f-ffe5-4337-9555-aaba46937418; Rua Guilherme Krueger, 237, Floresta, Joinville - SC
f68995bb-a522-4518-9cf4-2121435da64c;188e0d73-0ff7-4448-81e8-0b410a072659; Avenida Plácido Hugo de Oliveira, 107, Santa Catarina, Joinville - SC
3a5d2c8c-f172-4177-8ea9-c111935c7307;7b245fc1-7ce5-4075-85df-28813710b7f3; Rua Dona Francisca, 448, Sala 302, Centro, Joinville - SC
3cc5ede1-783a-4081-a52e-7267b713f86c;8cc9bc67-774d-412d-be1b-3788c18cf55c; Rua Rudolf Baumer, 461, Vila Nova, Joinville - SC
9a76adb1-c6a7-4af5-a65a-ea0b766b170f;deb2c690-f5d7-448a-a215-3e66d298b739; Rua Orestes Guimarães, 700, Sala 1, América, Joinville - SC
0ea814f9-7cdf-4533-b349-48a7ccf821fd;f275fc51-7580-4bb8-bb49-a4e363ebec9d; Rua Xaxim, 165, Iririú, Joinville - SC
de70620a-f7ae-4f5c-90ba-cc0b0a0d6798;0fe0d25b-bcff-4435-9b3c-d04f4f3934ff; Rua Damázio Matias de Oliveira, 335, Jarivatuba, Joinville - SC
7a051c02-d74e-44e9-9438-288ba87f92fe;5add4f8b-6b0a-43ef-b3a9-a67a7e0675c4; Rua Wigando Paul, 117, Iririú, Joinville - SC
b5c9ba94-8a39-4cfd-a3a1-689c99c37574;fcfcadc0-9bab-4609-be6b-700a8b3e03e5; Rua Monte Horeb, 414, Itinga, Joinville - SC
3c49fbb8-0b9d-484f-a108-38cf70a0daeb;0f7e7234-bf6b-4789-b1dd-f03960cbe735; Rua Maracujá, 330, Comasa, Joinville - SC
f2675283-27cd-48d5-8d7c-62b16b2362f6;e991a89a-944a-410e-96e9-4357c4272b3c; Rua Iguaçu, 583, Santo Antônio, Joinville - SC
b930f53e-9f09-47c6-9d62-67074fb16680;d8b91321-bf32-43f5-8ede-7661562436e9; Rua Quinze de Novembro, 5008, Vila Nova, Joinville - SC
d767d9bb-b6de-40c1-a2c5-889aadad270c;ed3d2098-46d9-4537-8603-a23b2e6ea9e7; Rua Dona Francisca, 9215, Zona Industrial, Joinville - SC
c01c7c65-fb94-47cd-9f8e-1826f35b2efa;87678091-0677-4b2a-801d-b5c12681954b; Rua Tuiuti, 1694, Aventureiro, Joinville - SC
4b49d58f-b4d5-48fc-b6a1-6a633cad872e;87678091-0677-4b2a-801d-b5c12681954b; Rua Minas Gerais, 1240, Nova Brasília, Joinville - SC
b2656a59-32bf-4c27-8980-4cf9996c612e;87678091-0677-4b2a-801d-b5c12681954b; Rua Monsenhor Gercino, 6805, Paranaguamirim, Joinville - SC
0a21df68-9ff6-4759-ae36-a17fc306eb24;4f584944-4e96-485d-aeab-22002cfddae7; Rua Florianópolis, 416, Itaum, Joinville - SC
